id	preprotext	irony
382	Anyone else wanna let me know they got a Cardiff ticket , that would be fantastic thanks . .	1
383	Post all your inside jokes over facebook , I really want to hear about them EMOJI_5	1
384	Oversleeping for my 9_o'clock class and chapel , then waking up with a huge migraine . . TOPIC_goingtobeagreatdy TOPIC_frshmn16prblms	1
385	TOPIC_BeliebersHateDirectioners ? Very mature ! EMOJI_3 Justin will love to see this trend , it will show him what nice fans he has ! EMOJI_3	1
386	What a great way to start off the day TOPIC_pissedofftweet	1
387	Back to sleeping in the lorry all week TOPIC_LifeOfLuxury	1
388	AUTHOR_TOKEN Well that 's just fantastic . TOPIC_thisactuallysucks	1
389	Can not wait to go to class today TOPIC_nobueno	1
390	Going from one babysitting job to another babysitting job , then another babysitting job today . This will be fun .	1
391	Back to the oral surgeon . . TOPIC_yay	1
392	Just sprained my foot . happy days .	1
393	Only 4 classes on my Fridays ! Yay !	1
394	I love feeling like a second choice . .	1
395	Worst headache of my entire life . . Can barely even stand up or open my eyes . . TOPIC_awesome TOPIC_cantwaittogettoschool	1
396	AUTHOR_TOKEN Open ended TOPIC_QE ? So basically Weimar Republic style monetary policy . Good plan !	1
397	My level of annoyance is at an all time high right now . Thanks to this wonderful AUTHOR_TOKEN experience . TOPIC_wah	1
398	Make sure you take a really long time to text me back .	1
399	Working on my day off ! I love my job !	1
400	first day of classes . . TOPIC_LetTheFunBegin	1
401	Love when the Internet goes down at work ! TOPIC_not	1
402	Yes annoying hotel guests , please take your pet elephant for a walk outside the room at 4am , when normal people are trying to sleep	1
403	I just love clinicals at this time of day ! EMOJI_802 TOPIC_nursingstudentproblems	1
404	Time to get ready , yay ! TOPIC_TiredAf '	1
405	Love walking through your cloud of cigarette smoke . Why buy my own pack when I can just inhale yours 👍	1
406	Let us just all act like we live in a perfect world and do nothing . That should break the ground of progress .	1
407	Really excited about transfer deadline day	1
408	Not going to any games tonight . Just gonna stay home & be bored . TOPIC_Yayy	1
409	AUTHOR_TOKEN oo oh that helped alott	1
410	Olly Riley is so original with his tweets . . * url *	1
411	i can not breathe out of my nose and my phone will not turn on . today is gonna be such a good day !	1
412	I am so excited to wake up at 6:20_in_the_morning . .	1
413	I always have to contain my grin of absolute joy when my boss tells me I can finish now . Yes , yes I can EMOJI_572	1
414	Absolutely love when water is spilt on my phone . . Just love it . . TOPIC_timeforanewphone . .	1
415	Love waking up in the middle of the night ! TOPIC_fml	1
416	I love having a runny nose . . No really , this is just what I wanted EMOJI_802	1
417	AUTHOR_TOKEN Oh yes , I live for them , seriously ! It 's so nice when you get called fat on a daily basis , is not it ?	1
418	School today ! YAY ! at its finest .	1
419	Fun in the emergency room . get me out of here .	1
420	can not wait to listen to a presentation about the history of Culver Stockton	1
421	Love when you do not have two minutes to send me a quick text . .	1
422	Having a driving license without a car is the best	1
423	Straightened my hair and its already curling and I have not even went outside yet . . TOPIC_greaaat	1
424	I just love eight_o'clock classes EMOJI_802	1
425	Oh how i love being a klutz TOPIC_volleyball	1
426	Soo excited to try to sleep with my back hurting TOPIC_shouldbesooofun	1
427	Time for soccer practice , so much fun ! TOPIC_mycoachsucks TOPIC_welearnthesameoldsameold TOPIC_hopeitmightbedifferent TOPIC_foronce	1
428	There is literally nothing to eat in my house but cheese burger hot pockets . . Mmm how gourmet .	1
429	Class trip to AUTHOR_TOKEN . This is gonna suck . TOPIC_BestInTheWorld	1
430	Yeah of course play some bass guitar when I am lying in bed with a head ache . Thanks EMOJI_5	1
431	Filling out medical forms is how I like to spend my Tuesday mornings TOPIC_boring TOPIC_tedious TOPIC_samequestionsallthetime	1
432	Nothing like getting stuck babysitting ! You get to watch the Disney channel all day !	1
433	I love the bus !	1
434	A day of class and a night at work TOPIC_yayfortheweekend	1
435	Stay up til 2 to talk to you for 30 seconds how sweet of you ! TOPIC_Asshole TOPIC_Whatev	1
436	I am so happy we have mature guys at this school TOPIC_ECUprobs	1
437	Off to soccer practice , could hell week be any more fun	1
438	Breakfest was A1 today	1
439	930 on my birthday waiting for a met to go to theory test TOPIC_TheJoys	1
440	Great to see TOPIC_AFC as busy as ever in the transfer window	1
441	Cowboy boots and shorts . . Classy .	1
442	when you get cheated on , the first thing you should do is take them on Jeremy Kyle . . obviously that 's the logical solution	1
443	Game tonight TOPIC_soexcited to see all my friends TOPIC_forgotidnthavefriends ツ	1
444	AUTHOR_TOKEN I am so glad I am working tonight ! !	1
445	So happy I understand my stat teacher ! ! ! TOPIC_gonnafail TOPIC_Thefuck	1
446	Getting a plastic fish thrown at me by a one and a half year old is a great experience	1
447	All this AND the Europa League draw today ! Ahh yeahh ! ! TOPIC_Couldn ' tCareLess TOPIC_ShitTournament	1
448	I am grounded for a whole school year ! ! ! Yay me .	1
449	Oh how I love those jerks out there ! ! TOPIC_idiot TOPIC_daymaker	1
450	cleaning the car is soo fun - . -	1
451	Because I am that dumb I do not know your tweets are about me	1
452	Sitting on bio class . . Excited ! ! TOPIC_joking TOPIC_bored	1
453	AUTHOR_TOKEN cause blood is fake depending on who your opponent is . . TOPIC_cmpunklogic	1
454	AUTHOR_TOKEN so nice of morons to come to your twitter account and spread their ignorant shit all over it , yeah ?	1
455	Those dreams were beyond f-ed up last night . TOPIC_GreatStartForTheDay EMOJI_804	1
456	Us freshies are fresher that the rest . . so watch our swagger . TOPIC_actually TOPIC_big TOPIC_dorks TOPIC_lol TOPIC_whitest TOPIC_group TOPIC_of TOPIC_freshman TOPIC_ever	1
457	Wow ! AUTHOR_TOKEN Thanks for the option of high speed internet at $ 5 a month or 6 months free to save $ 0.30 depending on the plan .	1
458	Thanks a lot AUTHOR_TOKEN for reminding me to do the reading notes EMOJI_826 TOPIC_f	1
459	I really like it when I ask an important question & do not get an answer . I hope this keeps up I like it so much EMOJI_5	1
460	AUTHOR_TOKEN your lucky , most of my teachers said I would always have homework . Yay !	1
461	You know what I love doing ? Rehashing old arguments .	1
462	Well that 's great . Five hours of sleep ?	1
463	I just love freaking being ignored and not texted back . 3 people ignored me today 3 ! I love it it always makes my day .	1
464	AUTHOR_TOKEN You guys must be the reason construction gets done soo fast ! TOPIC_lazy	1
465	Making friends solely based on our shared interest in sarcasm . Basically going to be best friends .	1
466	Osteo time , this is going to be fun !	1
467	I love going into work at 4:30_in_the_morning TOPIC_itsgoingtobealongday	1
468	I love when I see people using the elevator at the gym EMOJI_802	1
469	It 's the first day of senior year and I am riding the bus to school TOPIC_winning TOPIC_stupidschool	1
470	I am so ready to get off and sit on my butt for the rest of the day . .	1
471	5 1/2 hours of sleep , sure I am ready for a 6am practice TOPIC_exhausted .	1
472	What a fantastic feeling . .	1
473	I really do not think today could be any better . . TOPIC_not	1
474	By showing the hand sign , it means that she is strong and brave enough to hold the oxygen pump and do all by * url *	0
475	Is good to hear other people 's problem . . Because you will realise that your problems are small compare to them	0
476	So you know its real ,	0
477	3 users followed me and 2 users unfollowed me today ( checked by * url * [ autotweet ]	0
478	Damn . Con law did not put me to sleep . Probably a good thing since it 's what I am going to study for the rest of my life . TOPIC_geek	0
479	Fraction Sector 9 Skateboard Only R1880 ! * url *	0
480	AUTHOR_TOKEN when I tune in now I have no clue what 's going on lol	0
481	Oh Sansa , you have the best ideas .	0
482	Oh wait , he takes the garbage out , my bad . TOPIC_mrwonderful	0
483	The only way that this will work , is if you love me when it hurts . . TOPIC_NP	0
484	Quite an impressive torta . * url *	0
485	So come on spin me around , now I do not wanna go home cause when you hold me like this you know my heart skips TOPIC_skipsabeat	0
486	AUTHOR_TOKEN AUTHOR_TOKEN what are yall talking about ? this class is so awesome , I get here early .	0
487	AUTHOR_TOKEN You are such an inspiration for the youth of America TOPIC_GodBlessYou	0
488	Nice 2 see AUTHOR_TOKEN AUTHOR_TOKEN TOPIC_not Thought you were coming today ? Going to miss you guys ! Thanks for everything AUTHOR_TOKEN	0
489	John King : Convention goal is changing voters ' view of Romney : * url * CNN	0
490	My work ethic tonight is on a different level . . It will wait till tomorrow	0
491	my dreams are so f'ed upp	0
492	AUTHOR_TOKEN get a dictionary , look up	0
493	AUTHOR_TOKEN and I are having a great time in psychology	0
494	"Same lol "" AUTHOR_TOKEN : I want to lose my butt so bad EMOJI_4 """	0
495	Late nights early mornings	0
496	AUTHOR_TOKEN well I never knew that . We do not converse enough , I feel ! How long you there for ? X	0
497	AUTHOR_TOKEN Of course I get a virus right before we go back ! Just pretty sick that 's all EMOJI_3 I hope you are not on crutches or anything . .	0
498	AUTHOR_TOKEN she isnt fat guys	0
499	Ima real nigga , and bitches like real so you is what it ai not and it is what it is - AUTHOR_TOKEN	0
500	My ex boyfriend heard of At Sunset through his cousin . Lol . What a coincidence seeing as not many people in the UK have heard of them . .	0
501	I moved from the couch to the bed . TOPIC_ProductiveTweet	0
502	I keep waking up and falling back to sleep	0
503	I swear I feel so fat & lazy BC of what i ate yesterday . This workout kickn my ass	0
504	AUTHOR_TOKEN Omg . I forgot about fitness Friday ! I can not miss that . TOPIC_soexited TOPIC_yay	0
505	AUTHOR_TOKEN should move back up fella . I am already here . . On my own . . Having loads of fun	0
506	AUTHOR_TOKEN who	0
507	too many derps taken of me today . fk im beautiful	0
508	"AUTHOR_TOKEN So do you sparkle in the sunlight being a "" vampire "" and all ? > _ >"	0
509	TOPIC_27 Tap TOPIC_photoadayaug love what them people call tap-tapss hehehe [ late post ] * url *	0
510	With my don AUTHOR_TOKEN xx I love her too mucchh xx	0
511	Playing Sims 3 . Its been too long .	0
512	""" AUTHOR_TOKEN : Arsenal = Selling Club . We officially cant hide from that . "" Rt the reason to remain positive ."	0
513	AUTHOR_TOKEN by far the best financial tool I have ever used . Please please come out with an app that is more like your regular program	0
514	Good start to college TOPIC_fuck * url *	0
515	I unlocked the Night Owl sticker on TOPIC_GetGlueHD ! * url *	0
516	You know what we could be together for life but you f * * ked me last nigth and I was drunk . . , TOPIC_Quotes TOPIC_FakeLove RT AUTHOR_TOKEN	0
517	Manga cartoonist permits anyone to use his work , royalty-free * url *	0
518	Dying because the people in my twitter TL are kinda effed up . . TOPIC_funny TOPIC_funnyfriends TOPIC_jokes TOPIC_laughing	0
519	Nothing like a little Biochem in the morning	0
520	I can not wait to go to the oyster fest ^ . ^	0
521	nengkeneneh RT AUTHOR_TOKEN : where is the love ?	0
522	Oh . dats nice Drogba visited Cobhams today ama read his inteRview lateR on the website TOPIC_DD11 TOPIC_Legend TOPIC_CFC	0
523	This pain and hurt is unbearable but I know I have to keep going . Somehow but I have to do it .	0
524	“ AUTHOR_TOKEN : Lawdd why did me & Gary put a hole in my mama wall she gon kill us EMOJI_790 EMOJI_821 ” EMOJI_769 EMOJI_769	0
525	AUTHOR_TOKEN pew yg rmai ? ?	0
526	. AUTHOR_TOKEN thanks for getting back to me it 's much appreciated .	0
